id,Csharp,Dsharp,Z,Fsharp,Gsharp,Asharp,C,D,E,F,G,A,B,timestamp,chord,espId
305,0,0,0,0,1,1,0,0,0,0,1,1,0,2025-08-05 10:24:53,1,mega
306,0,0,0,0,1,1,0,0,0,0,1,0,0,2025-08-05 10:24:55,1,mega
307,0,0,0,0,1,0,0,0,0,0,1,0,0,2025-08-05 10:24:56,1,mega
308,0,0,0,0,0,0,0,0,0,0,1,0,0,2025-08-05 10:24:58,1,mega
309,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 10:24:58,1,mega
310,0,0,0,1,0,0,0,0,0,0,0,0,0,2025-08-05 10:24:59,1,mega
311,0,0,0,1,0,0,0,0,0,1,0,0,0,2025-08-05 10:24:59,1,mega
312,0,0,0,1,0,0,0,0,0,0,0,0,0,2025-08-05 10:25:04,1,mega
313,0,0,0,1,0,0,0,0,0,1,0,0,0,2025-08-05 10:25:04,1,mega
314,0,0,0,1,0,0,0,0,0,0,0,0,0,2025-08-05 10:25:06,1,mega
315,0,0,0,1,0,0,0,0,0,1,0,0,0,2025-08-05 10:25:08,1,mega
316,0,0,0,1,0,0,0,0,1,1,0,0,0,2025-08-05 10:25:12,1,mega
317,0,0,0,0,0,0,0,0,1,1,0,0,0,2025-08-05 10:25:14,1,mega
318,0,1,0,0,0,0,0,0,1,1,0,0,0,2025-08-05 10:25:20,1,mega
319,0,1,0,0,0,0,0,0,1,0,0,0,0,2025-08-05 10:25:28,1,mega
320,0,1,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 10:25:29,1,mega
321,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 10:25:33,1,mega
322,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 10:25:33,1,mega
323,1,0,0,0,0,0,0,0,1,0,0,0,0,2025-08-05 10:25:38,1,mega
324,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 10:25:38,1,mega
325,1,1,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 10:25:39,1,mega
326,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 10:25:40,1,mega
327,1,0,0,0,0,0,0,0,0,1,0,0,0,2025-08-05 10:25:41,1,mega
328,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 10:25:42,1,mega
329,1,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-05 10:25:47,1,mega
330,1,0,0,0,0,0,1,1,0,0,0,0,0,2025-08-05 10:25:50,1,mega
331,1,1,0,0,0,0,1,1,0,0,0,0,0,2025-08-05 10:25:51,1,mega
332,1,1,0,0,0,0,1,1,1,0,0,0,0,2025-08-05 10:25:52,1,mega
333,1,1,0,0,0,0,1,1,1,1,0,0,0,2025-08-05 10:25:52,1,mega
334,1,1,0,1,0,0,1,1,1,1,0,0,0,2025-08-05 10:25:53,1,mega
335,1,1,0,1,0,0,1,1,1,1,1,0,0,2025-08-05 10:25:53,1,mega
336,1,1,0,1,1,0,1,1,1,1,1,0,0,2025-08-05 10:25:54,1,mega
337,1,1,0,1,1,1,1,1,1,1,1,0,0,2025-08-05 10:25:55,1,mega
338,1,1,0,1,1,1,1,1,1,1,1,1,0,2025-08-05 10:25:55,1,mega
339,1,1,0,1,1,1,1,1,1,1,1,1,1,2025-08-05 10:25:56,1,mega
340,0,1,0,1,1,1,1,1,1,1,1,1,1,2025-08-05 10:26:03,1,mega
341,1,1,0,1,1,1,1,1,1,1,1,1,1,2025-08-05 10:26:04,1,mega
342,1,1,0,1,1,1,0,1,1,1,1,1,1,2025-08-05 10:26:06,1,mega
343,1,1,0,1,1,1,1,1,1,1,1,1,1,2025-08-05 10:26:06,1,mega
344,1,1,0,1,1,1,1,0,1,1,1,1,1,2025-08-05 10:26:07,1,mega
345,1,0,0,1,1,1,1,0,1,1,1,1,1,2025-08-05 10:26:07,1,mega
346,1,0,0,1,1,1,1,1,1,1,1,1,1,2025-08-05 10:26:08,1,mega
347,1,1,0,1,1,1,1,1,1,1,1,1,1,2025-08-05 10:26:10,1,mega
348,1,1,0,1,1,1,0,1,1,1,1,1,1,2025-08-05 10:26:34,1,mega
349,1,1,0,1,1,1,0,0,1,1,1,1,1,2025-08-05 10:26:35,1,mega
350,1,1,0,1,1,1,0,0,0,1,1,1,1,2025-08-05 10:26:35,1,mega
351,1,1,0,1,1,1,0,0,0,0,1,1,1,2025-08-05 10:26:36,1,mega
352,1,1,0,1,1,1,0,0,0,0,0,1,1,2025-08-05 10:26:36,1,mega
353,1,1,0,1,1,1,0,0,0,0,0,0,1,2025-08-05 10:26:37,1,mega
354,1,1,0,1,1,1,0,0,0,0,0,0,0,2025-08-05 10:26:38,1,mega
355,0,1,0,1,1,1,0,0,0,0,0,0,0,2025-08-05 10:26:46,1,mega
356,0,0,0,1,1,1,0,0,0,0,0,0,0,2025-08-05 10:26:46,1,mega
357,0,0,0,0,1,1,0,0,0,0,0,0,0,2025-08-05 10:26:47,1,mega
358,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-08-05 10:26:48,1,mega
359,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 10:26:48,1,mega
360,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-08-05 10:26:50,1,mega
361,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 10:26:50,1,mega
362,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-08-05 10:26:52,1,mega
363,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 10:26:55,1,mega
364,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 10:27:00,1,mega
365,1,0,0,0,0,0,0,1,0,0,0,0,0,2025-08-05 10:27:01,1,mega
366,1,0,0,0,0,0,0,1,0,1,0,0,0,2025-08-05 10:27:02,1,mega
367,0,0,0,0,0,0,0,1,0,1,0,0,0,2025-08-05 10:27:02,1,mega
368,0,0,0,0,0,0,1,1,0,1,0,0,0,2025-08-05 10:27:03,1,mega
369,0,0,0,0,0,0,1,1,1,1,0,0,0,2025-08-05 10:27:04,1,mega
370,0,0,0,0,0,0,1,1,1,0,0,0,0,2025-08-05 10:27:05,1,mega
371,0,0,0,1,0,0,1,1,1,0,0,0,0,2025-08-05 10:27:06,1,mega
372,0,0,0,1,1,0,1,1,1,0,0,0,0,2025-08-05 10:27:07,1,mega
373,0,0,0,1,1,1,1,1,1,0,0,0,0,2025-08-05 10:27:08,1,mega
374,0,0,0,1,1,1,0,1,1,0,0,0,0,2025-08-05 10:27:23,1,mega
375,0,0,0,1,1,1,0,0,1,0,0,0,0,2025-08-05 10:27:24,1,mega
376,0,0,0,1,1,1,0,0,0,0,0,0,0,2025-08-05 10:27:24,1,mega
377,0,0,0,0,1,1,0,0,0,0,0,0,0,2025-08-05 10:27:25,1,mega
378,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-08-05 10:27:26,1,mega
379,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 10:27:26,1,mega
380,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 10:29:35,1,mega
381,0,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-05 10:29:37,1,mega
382,1,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-05 10:29:38,1,mega
383,1,0,0,0,0,0,1,1,0,0,0,0,0,2025-08-05 10:29:38,1,mega
384,1,1,0,0,0,0,1,1,0,0,0,0,0,2025-08-05 10:29:39,1,mega
385,1,1,0,0,0,0,1,1,1,0,0,0,0,2025-08-05 10:29:39,1,mega
386,1,1,0,0,0,0,1,1,1,1,0,0,0,2025-08-05 10:29:40,1,mega
387,1,1,0,1,0,0,1,1,1,1,0,0,0,2025-08-05 10:29:40,1,mega
388,1,1,0,1,0,0,1,1,1,1,1,0,0,2025-08-05 10:29:41,1,mega
389,1,1,0,1,1,0,1,1,1,1,1,0,0,2025-08-05 10:29:42,1,mega
390,1,1,0,1,1,0,1,1,1,1,1,1,0,2025-08-05 10:29:42,1,mega
391,1,1,0,1,1,1,1,1,1,1,1,1,0,2025-08-05 10:29:43,1,mega
392,1,1,0,1,1,1,1,1,1,1,1,1,1,2025-08-05 10:29:43,1,mega
393,1,1,0,1,1,1,1,1,1,1,1,1,0,2025-08-05 14:10:12,1,mega
394,1,1,0,1,1,1,1,1,1,1,1,0,0,2025-08-05 14:10:12,1,mega
395,1,1,0,1,1,1,1,1,1,1,0,0,0,2025-08-05 14:10:13,1,mega
396,1,1,0,1,1,1,1,1,1,0,0,0,0,2025-08-05 14:10:13,1,mega
397,1,1,0,1,1,1,1,1,1,1,0,0,0,2025-08-05 14:10:19,1,mega
398,1,1,0,1,1,1,1,1,1,1,1,0,0,2025-08-05 14:10:19,1,mega
399,1,1,0,1,1,1,1,1,1,1,1,1,0,2025-08-05 14:10:20,1,mega
400,1,1,0,1,1,1,1,1,1,1,1,1,1,2025-08-05 14:10:21,1,mega
401,1,1,0,1,1,0,1,1,1,1,1,1,1,2025-08-05 14:10:21,1,mega
402,1,1,0,1,1,1,1,1,1,1,1,1,1,2025-08-05 14:10:29,1,mega
403,1,1,0,1,1,1,0,1,1,1,1,1,1,2025-08-05 14:10:39,1,mega
404,0,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-05 14:24:22,2,mega
405,1,1,0,1,1,1,1,1,1,1,1,1,1,2025-08-05 14:24:28,1,mega
406,1,1,0,1,1,1,0,1,1,1,1,1,1,2025-08-05 14:24:38,1,mega
407,0,1,0,1,1,1,0,1,1,1,1,1,1,2025-08-05 14:24:40,1,mega
408,0,1,0,1,1,1,0,0,1,1,1,1,1,2025-08-05 14:24:43,1,mega
409,0,0,0,1,1,1,0,0,1,1,1,1,1,2025-08-05 14:24:45,1,mega
410,0,0,0,1,1,1,0,0,0,1,1,1,1,2025-08-05 14:24:46,1,mega
411,0,0,0,1,1,1,0,0,0,0,1,1,1,2025-08-05 14:24:48,1,mega
412,0,0,0,0,1,1,0,0,0,0,1,1,1,2025-08-05 14:24:50,1,mega
413,0,0,0,0,1,1,0,0,0,0,0,1,1,2025-08-05 14:24:52,1,mega
414,0,0,0,0,0,1,0,0,0,0,0,1,1,2025-08-05 14:24:53,1,mega
415,0,0,0,0,0,1,0,0,0,0,0,0,1,2025-08-05 14:24:55,1,mega
416,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-08-05 14:24:58,1,mega
417,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 14:25:03,1,mega
418,0,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-05 14:25:07,1,mega
419,0,0,0,0,0,0,1,0,0,0,0,0,1,2025-08-05 14:25:10,1,mega
420,0,0,0,0,0,0,1,0,0,1,0,0,1,2025-08-05 14:25:12,1,mega
421,0,0,0,0,0,0,0,0,0,1,0,0,1,2025-08-05 14:25:16,1,mega
422,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-08-05 14:25:17,1,mega
423,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 14:25:18,1,mega
424,0,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-05 14:28:18,1,mega
425,1,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-05 14:28:18,1,mega
426,1,0,0,0,0,0,1,1,0,0,0,0,0,2025-08-05 14:28:18,1,mega
427,1,1,0,0,0,0,1,1,0,0,0,0,0,2025-08-05 14:28:19,1,mega
428,1,1,0,0,0,0,1,1,1,0,0,0,0,2025-08-05 14:28:19,1,mega
429,1,1,0,0,0,0,1,1,1,1,0,0,0,2025-08-05 14:28:20,1,mega
430,1,1,0,1,0,0,1,1,1,1,0,0,0,2025-08-05 14:28:20,1,mega
431,1,1,0,1,0,0,1,1,1,1,1,0,0,2025-08-05 14:28:21,1,mega
432,1,1,0,1,1,0,1,1,1,1,1,0,0,2025-08-05 14:28:22,1,mega
433,1,1,0,1,1,0,1,1,1,1,1,1,0,2025-08-05 14:28:22,1,mega
434,1,1,0,1,1,1,1,1,1,1,1,1,0,2025-08-05 14:28:23,1,mega
435,1,1,0,1,1,1,1,1,1,1,1,1,1,2025-08-05 14:28:23,1,mega
436,1,1,0,1,1,1,1,1,1,1,1,1,1,2025-08-05 14:58:33,1,mega
437,0,1,0,1,1,1,1,1,1,1,1,1,1,2025-08-05 14:59:26,1,mega
438,0,0,0,1,1,1,1,1,1,1,1,1,1,2025-08-05 14:59:28,1,mega
439,0,0,0,0,1,1,1,1,1,1,1,1,1,2025-08-05 14:59:29,1,mega
440,0,0,0,0,0,1,1,1,1,1,1,1,1,2025-08-05 14:59:29,1,mega
441,0,0,0,0,0,0,1,1,1,1,1,1,1,2025-08-05 14:59:30,1,mega
442,0,0,0,0,0,0,0,1,1,1,1,1,1,2025-08-05 14:59:38,1,mega
443,0,0,0,0,0,0,0,0,1,1,1,1,1,2025-08-05 14:59:39,1,mega
444,0,0,0,0,0,0,0,0,0,1,1,1,1,2025-08-05 14:59:39,1,mega
445,0,0,0,0,0,0,0,0,0,0,1,1,1,2025-08-05 14:59:40,1,mega
446,0,0,0,0,0,0,0,0,0,0,0,1,1,2025-08-05 14:59:41,1,mega
447,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-08-05 14:59:42,1,mega
448,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 14:59:43,1,mega
449,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 14:59:47,1,mega
450,1,1,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 14:59:48,1,mega
451,1,1,0,1,0,0,0,0,0,0,0,0,0,2025-08-05 14:59:50,1,mega
452,1,1,0,1,1,0,0,0,0,0,0,0,0,2025-08-05 14:59:51,1,mega
453,1,1,0,1,1,1,0,0,0,0,0,0,0,2025-08-05 14:59:53,1,mega
454,1,1,0,1,1,0,0,0,0,0,0,0,0,2025-08-05 15:00:01,1,mega
455,1,1,0,1,0,0,0,0,0,0,0,0,0,2025-08-05 15:00:02,1,mega
456,1,1,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 15:00:02,1,mega
457,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 15:00:03,1,mega
458,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-05 15:00:04,1,mega
459,0,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-05 15:00:05,1,mega
460,0,0,0,0,0,0,1,1,0,0,0,0,0,2025-08-05 15:00:05,1,mega
461,0,0,0,0,0,0,1,1,1,0,0,0,0,2025-08-05 15:00:06,1,mega
462,0,0,0,0,0,0,1,1,1,1,0,0,0,2025-08-05 15:00:06,1,mega
463,0,0,0,0,0,0,1,1,1,1,1,0,0,2025-08-05 15:00:07,1,mega
464,0,0,0,0,0,0,1,1,1,1,1,1,0,2025-08-05 15:00:07,1,mega
465,0,0,0,0,0,0,1,1,1,1,1,1,1,2025-08-05 15:00:08,1,mega
466,0,0,0,0,0,1,1,1,1,1,1,1,1,2025-08-05 15:00:08,1,mega
467,0,0,0,0,1,1,1,1,1,1,1,1,1,2025-08-05 15:00:09,1,mega
468,0,0,0,1,1,1,1,1,1,1,1,1,1,2025-08-05 15:00:09,1,mega
469,0,1,0,1,1,1,1,1,1,1,1,1,1,2025-08-05 15:00:10,1,mega
470,1,1,0,1,1,1,1,1,1,1,1,1,1,2025-08-05 15:00:11,1,mega
471,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 12:06:10,1,mega
472,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 12:08:16,1,test_all_on
473,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 12:08:16,2,test_c_major
474,1,1,0,1,1,1,0,0,0,0,0,0,0,2025-08-06 12:08:16,3,test_sharps_only
475,0,0,0,0,0,0,1,1,1,0,1,1,0,2025-08-06 12:08:16,4,test_pentatonic
476,0,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-06 12:08:16,5,test_single_c
477,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 12:09:06,1,test_all_on
478,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 12:09:11,2,test_c_major
479,1,1,0,1,1,1,0,0,0,0,0,0,0,2025-08-06 12:09:16,3,test_sharps_only
480,0,0,0,0,0,0,1,1,1,0,1,1,0,2025-08-06 12:09:21,4,test_pentatonic
481,0,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-06 12:09:26,5,test_single_c
482,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 12:09:44,1,test_all_on
483,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 12:10:14,2,test_c_major
484,1,1,0,1,1,1,0,0,0,0,0,0,0,2025-08-06 12:10:44,3,test_sharps_only
485,0,0,0,0,0,0,1,1,1,0,1,1,0,2025-08-06 12:11:14,4,test_pentatonic
486,0,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-06 12:11:44,5,test_single_c
487,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 12:12:17,1,test_all_on
488,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 12:12:27,1,test_c_major
489,1,1,0,1,1,1,0,0,0,0,0,0,0,2025-08-06 12:12:37,1,test_sharps_only
490,0,0,0,0,0,0,1,1,1,0,1,1,0,2025-08-06 12:12:47,1,test_pentatonic
491,0,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-06 12:12:57,1,test_single_c
492,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 12:24:18,1,test_all_on
493,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 12:24:28,1,mega
494,1,1,0,1,1,1,0,0,0,0,0,0,0,2025-08-06 12:24:38,1,mega
495,0,0,0,0,0,0,1,1,1,0,1,1,0,2025-08-06 12:24:48,1,mega
496,0,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-06 12:24:58,1,mega
497,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 12:38:34,1,mega
498,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 12:44:59,1,mega
499,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 12:44:59,1,mega
500,1,1,0,1,1,1,0,0,0,0,0,0,0,2025-08-06 12:44:59,1,mega
501,0,0,0,0,0,0,1,1,1,0,1,1,0,2025-08-06 12:44:59,1,mega
502,0,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-06 12:44:59,1,mega
503,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 12:44:59,6,mega
504,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 12:46:13,1,mega
505,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 12:46:23,1,mega
506,1,1,0,1,1,1,0,0,0,0,0,0,0,2025-08-06 12:46:33,1,mega
507,0,0,0,0,0,0,1,1,1,0,1,1,0,2025-08-06 12:46:43,1,mega
508,0,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-06 12:46:53,1,mega
509,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 12:47:03,6,mega
510,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 12:49:31,1,mega
511,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 12:49:41,1,mega
512,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 12:49:51,1,mega
513,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 13:06:38,1,mega
514,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 13:06:48,1,mega
515,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 13:06:58,1,mega
516,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 13:07:08,1,mega
517,1,1,0,1,1,1,0,0,0,0,0,0,0,2025-08-06 13:07:18,3,mega
518,0,0,0,0,0,0,1,1,1,0,1,1,0,2025-08-06 13:07:28,4,mega
519,0,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-06 13:07:38,5,mega
520,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 13:07:48,6,mega
521,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 13:14:03,1,mega
522,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 13:14:13,1,mega
523,1,1,1,1,1,1,0,0,0,0,0,0,0,2025-08-06 13:14:23,1,mega
524,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 13:14:33,1,mega
525,1,1,0,1,1,1,0,0,0,0,0,0,0,2025-08-06 13:14:43,3,mega
526,0,0,0,0,0,0,1,1,1,0,1,1,0,2025-08-06 13:14:53,4,mega
527,0,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-06 13:15:03,5,mega
528,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 13:15:13,6,mega
529,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 13:29:15,1,mega
530,1,1,1,1,1,1,1,1,1,0,1,1,1,2025-08-06 13:29:25,1,mega
531,1,1,1,1,1,1,0,1,1,1,1,1,1,2025-08-06 13:29:36,1,mega
532,1,1,1,1,1,1,1,1,1,1,0,1,1,2025-08-06 13:29:46,1,mega
533,1,1,1,1,1,1,1,0,1,1,1,1,1,2025-08-06 13:29:56,1,mega
534,1,1,1,1,1,1,1,1,1,1,1,0,1,2025-08-06 13:30:06,1,mega
535,1,1,1,1,1,1,1,1,0,1,1,1,1,2025-08-06 13:30:16,1,mega
536,1,1,1,1,1,1,1,1,1,1,1,1,0,2025-08-06 13:30:26,1,mega
537,1,1,1,0,1,1,1,1,1,1,1,1,1,2025-08-06 13:30:36,1,mega
538,0,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 13:30:46,1,mega
539,1,1,1,1,0,1,1,1,1,1,1,1,1,2025-08-06 13:30:56,1,mega
540,1,0,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 13:31:06,1,mega
541,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 13:33:18,1,mega
542,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 13:33:28,2,mega
543,1,1,0,1,1,1,0,0,0,0,0,0,0,2025-08-06 13:33:38,3,mega
544,0,0,0,0,0,0,1,1,1,0,1,1,0,2025-08-06 13:33:48,4,mega
545,0,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-06 13:33:58,5,mega
546,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 13:34:08,6,mega
547,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 13:37:54,1,mega
548,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 13:38:04,2,mega
549,1,1,0,1,1,1,0,0,0,0,0,0,0,2025-08-06 13:38:14,3,mega
550,0,0,0,0,0,0,1,1,1,0,1,1,0,2025-08-06 13:38:24,4,mega
551,0,0,0,0,0,0,1,0,0,0,0,0,0,2025-08-06 13:38:34,5,mega
552,1,1,1,1,1,1,1,1,1,1,1,1,1,2025-08-06 13:38:44,6,mega
553,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 13:40:57,1,mega
554,0,0,1,1,0,0,1,1,1,0,1,1,1,2025-08-06 13:41:07,1,mega
555,1,0,1,1,0,0,0,1,1,0,1,1,1,2025-08-06 13:41:17,1,mega
556,1,0,1,1,1,0,0,1,1,0,0,1,1,2025-08-06 13:41:27,1,mega
557,1,1,1,1,1,0,0,0,1,0,0,1,1,2025-08-06 13:41:37,1,mega
558,1,1,1,1,1,1,0,0,1,0,0,0,1,2025-08-06 13:41:47,1,mega
559,1,1,1,1,1,1,0,0,0,1,0,0,1,2025-08-06 13:41:57,1,mega
560,1,1,1,1,1,1,1,0,0,1,0,0,0,2025-08-06 13:42:07,1,mega
561,1,1,1,0,1,1,1,0,0,1,1,0,0,2025-08-06 13:42:17,1,mega
562,0,1,1,0,1,1,1,1,0,1,1,0,0,2025-08-06 13:42:27,1,mega
563,0,1,1,0,0,1,1,1,0,1,1,1,0,2025-08-06 13:42:37,1,mega
564,0,0,1,0,0,1,1,1,1,1,1,1,0,2025-08-06 13:42:47,1,mega
565,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 13:44:39,1,mega
566,0,0,1,1,0,0,1,1,1,0,1,1,1,2025-08-06 13:44:49,1,mega
567,1,0,1,1,0,0,0,1,1,0,1,1,1,2025-08-06 13:44:59,1,mega
568,1,0,1,1,1,0,0,1,1,0,0,1,1,2025-08-06 13:45:09,1,mega
569,1,1,1,1,1,0,0,0,1,0,0,1,1,2025-08-06 13:45:19,1,mega
570,1,1,1,1,1,1,0,0,1,0,0,0,1,2025-08-06 13:45:29,1,mega
571,1,1,1,1,1,1,0,0,0,1,0,0,1,2025-08-06 13:45:39,1,mega
572,1,1,1,1,1,1,1,0,0,1,0,0,0,2025-08-06 13:45:49,1,mega
573,1,1,1,0,1,1,1,0,0,1,1,0,0,2025-08-06 13:45:59,1,mega
574,0,1,1,0,1,1,1,1,0,1,1,0,0,2025-08-06 13:46:09,1,mega
575,0,1,1,0,0,1,1,1,0,1,1,1,0,2025-08-06 13:46:19,1,mega
576,0,0,1,0,0,1,1,1,1,1,1,1,0,2025-08-06 13:46:29,1,mega
577,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 13:46:39,1,mega
578,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 13:59:08,1,mega
579,0,0,1,1,0,0,1,1,1,0,1,1,1,2025-08-06 13:59:18,1,mega
580,1,0,1,1,0,0,0,1,1,0,1,1,1,2025-08-06 13:59:28,1,mega
581,1,0,1,1,1,0,0,1,1,0,0,1,1,2025-08-06 13:59:38,1,mega
582,1,1,1,1,1,0,0,0,1,0,0,1,1,2025-08-06 13:59:48,1,mega
583,1,1,1,1,1,1,0,0,1,0,0,0,1,2025-08-06 13:59:58,1,mega
584,1,1,1,1,1,1,0,0,0,1,0,0,1,2025-08-06 14:00:08,1,mega
585,1,1,1,1,1,1,1,0,0,1,0,0,0,2025-08-06 14:00:18,1,mega
586,1,1,1,0,1,1,1,0,0,1,1,0,0,2025-08-06 14:00:28,1,mega
587,0,1,1,0,1,1,1,1,0,1,1,0,0,2025-08-06 14:00:38,1,mega
588,0,1,1,0,0,1,1,1,0,1,1,1,0,2025-08-06 14:00:48,1,mega
589,0,0,1,0,0,1,1,1,1,1,1,1,0,2025-08-06 14:00:58,1,mega
590,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-06 14:01:08,1,mega
591,0,0,1,0,0,0,1,1,1,1,1,1,1,2025-08-07 08:54:16,1,mega
592,0,0,1,1,0,0,1,1,1,0,1,1,1,2025-08-07 08:54:26,1,mega
593,1,0,1,1,0,0,0,1,1,0,1,1,1,2025-08-07 08:54:36,1,mega
594,1,0,1,1,1,0,0,1,1,0,0,1,1,2025-08-07 08:54:46,1,mega
595,0,0,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 09:04:15,1,mega
596,0,0,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 09:06:30,1,mega
597,0,0,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 09:06:30,1,mega
598,0,0,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 09:06:30,1,mega
599,0,0,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 09:06:30,1,mega
600,0,0,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 09:06:31,1,mega
601,0,0,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 09:06:31,1,mega
602,0,0,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 09:06:31,1,mega
603,0,0,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 09:06:31,1,mega
604,0,0,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 09:06:31,1,mega
605,0,0,1,0,0,0,1,0,0,0,0,0,0,2025-08-07 09:06:31,1,mega
